"Localidade (Cod)","Localidade","Função (Cod/Desc)","Subfunção (Cod/Desc)","Despesa Executada (Favorecido)","Despesa Executada (Subelemento)"
"4120606","PRUDENTÓPOLIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2601805","BETÂNIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1508159","URUARÁ","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2906907","CARAVELAS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3113305","CARANGOLA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","300000","300000"
"5210802","ITAJÁ - GO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3303609","PARACAMBI","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4206405","GUARACIABA - SC","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3202207","FUNDÃO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3537107","PEDREIRA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4315131","POUSO NOVO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3539806","POÁ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3531902","MORRO AGUDO","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3553302","TAMBAÚ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1101807","VALE DO PARAÍSO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3113404","CARATINGA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","400000","400000"
"2309409","NOVO ORIENTE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4112959","JURANDA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"2510402","OLHO D'ÁGUA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2609501","NAZARÉ DA MATA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2918555","JUSSARI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2504009","CAMPINA GRANDE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5203500","BOM JESUS DE GOIÁS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3519501","IBIRAREMA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1200328","JORDÃO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3203304","MANTENÓPOLIS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3533502","NOVO HORIZONTE - SP","10 - SAÚDE","301 - ATENÇÃO BÁSICA","100000","100000"
"3550605","SÃO ROQUE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2901601","ANTAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2925709","PRESIDENTE JÂNIO QUADROS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3122900","DONA EUSÉBIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4115804","MEDIANEIRA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","100000","100000"
"3522505","ITAPEVI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2509503","MONTADAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2905701","CAMAÇARI","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4126256","SARANDI - PR","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2704302","MACEIÓ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3305307","SÃO SEBASTIÃO DO ALTO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3110509","CAMANDUCAIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","83560","83560"
"2702553","ESTRELA DE ALAGOAS","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3136652","JUATUBA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4127502","TIBAGI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4109401","GUARAPUAVA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3204104","PINHEIROS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3510609","CARAPICUÍBA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3554805","TREMEMBÉ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2104206","FORTUNA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2103802","DOM PEDRO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2312304","SÃO BENEDITO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3506102","BEBEDOURO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2311702","RERIUTABA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2801603","CEDRO DE SÃO JOÃO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2804805","NOSSA SENHORA DO SOCORRO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1702109","ARAGUAÍNA","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3135704","JEQUITIBÁ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1301704","HUMAITÁ - AM","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1200609","TARAUACÁ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4301875","BARRA DO QUARAÍ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1100080","COSTA MARQUES","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3304128","QUATIS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3165503","SARDOÁ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4122172","RIO BRANCO DO IVAÍ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2700102","ÁGUA BRANCA - AL","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"5205109","CATALÃO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1200435","SANTA ROSA DO PURUS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2924504","PINDAÍ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3548807","SÃO CAETANO DO SUL","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"5217203","PIRANHAS - GO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5221601","URUAÇU","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2801009","CAMPO DO BRITO","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"3301900","ITABORAÍ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1304260","UARINI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3300407","BARRA MANSA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2931301","TAPIRAMUTÁ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1200401","RIO BRANCO - AC","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2304103","CRATEÚS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"5004809","JAPORÃ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1302009","ITAPIRANGA - AM","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3205002","SERRA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"4321907","TRÊS PASSOS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3146008","OURO FINO","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"1600212","CUTIAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4206009","GOVERNADOR CELSO RAMOS","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2503506","CACIMBA DE DENTRO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3156452","ROSÁRIO DA LIMEIRA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5208004","FORMOSA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3201506","COLATINA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1100064","COLORADO DO OESTE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3202702","ITAGUAÇU","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2910750","FÁTIMA - BA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2704500","MARAGOGI","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"5100300","ALTO ARAGUAIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2106201","LUÍS DOMINGUES","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2312908","SOBRAL","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3301157","CARDOSO MOREIRA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2910701","EUCLIDES DA CUNHA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2612554","SANTA FILOMENA - PE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2108900","POÇÃO DE PEDRAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2602803","BUÍQUE","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2106904","MONÇÃO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3122504","DOM CAVATI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3302056","ITALVA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1301803","IPIXUNA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2511905","PITIMBU","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3514007","DOBRADA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2805208","PINHÃO - SE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1200054","ASSIS BRASIL","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5220686","SIMOLÂNDIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2200000","PIAUÍ (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","2490000","2490000"
"3106200","BELO HORIZONTE","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","300000","300000"
"5206206","CRISTALINA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2600000","PERNAMBUCO (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","4400000","4400000"
"5000000","MATO GROSSO DO SUL (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"9000000","NACIONAL","10 - SAÚDE","331 - PROTEÇÃO E BENEFÍCIOS AO TRABALHADOR","90093369,02","90093369,02"
"2500000","PARAÍBA (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","429564852,68","429564852,68"
"4300000","RIO GRANDE DO SUL (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","1297000","1297000"
"1200609","TARAUACÁ","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"1200000","ACRE (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","73611742,93","73611742,93"
"1100000","RONDÔNIA (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","10450377,86","10450377,86"
"9000000","NACIONAL","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","211030792,56","211030792,56"
"1400000","RORAIMA (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","21828312","21828312"
"3200000","ESPÍRITO SANTO (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","15647639,4","15647639,4"
"2606606","IBIMIRIM","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3302601","MANGARATIBA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4100000","PARANÁ (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","1150000","1150000"
"9000000","NACIONAL","10 - SAÚDE","183 - INFORMAÇÃO E INTELIGÊNCIA","21402288,88","21402288,88"
"3550308","SÃO PAULO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","500000","500000"
"2200000","PIAUÍ (ESTADO)","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","79472371,98","79472371,98"
"9100000","REGIÃO NORTE","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","44567066","44567066"
"3202900","ITARANA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2304285","EUSÉBIO","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3146503","PAINS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1200385","PLÁCIDO DE CASTRO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1600253","ITAUBAL","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2607901","JABOATÃO DOS GUARARAPES","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5201108","ANÁPOLIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","800000","800000"
"3138203","LAVRAS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","150000","150000"
"2600000","PERNAMBUCO (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","39646994,31","39646994,31"
"2611606","RECIFE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","21869093","21869093"
"2600000","PERNAMBUCO (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"NÃO INFORMADO","NÃO INFORMADO","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3300000","RIO DE JANEIRO (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","122006514,21","122006514,21"
"4215307","SALETE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","100000","100000"
"NÃO INFORMADO","NÃO INFORMADO","10 - SAÚDE","122 - ADMINISTRAÇÃO GERAL","0","0"
"3500000","SÃO PAULO (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","1159500","1159500"
"5300000","DISTRITO FEDERAL (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","10718000","10718000"
"4300000","RIO GRANDE DO SUL (ESTADO)","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","49765291","49765291"
"2930105","SENHOR DO BONFIM","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","200000","200000"
"2932101","UBAÍRA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","500000","500000"
"4200000","SANTA CATARINA (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","397000","397000"
"2200000","PIAUÍ (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1100000","RONDÔNIA (ESTADO)","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","21227672,55","21227672,55"
"1400000","RORAIMA (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","44724034,44","44724034,44"
"1100288","ROLIM DE MOURA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","1000000","1000000"
"1301654","GUAJARÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1100000","RONDÔNIA (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","69874120,71","69874120,71"
"3118304","CONSELHEIRO LAFAIETE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","100000","100000"
"4100000","PARANÁ (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","7743822","7743822"
"3300407","BARRA MANSA","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","592000","592000"
"3518305","GUARAREMA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","200000","200000"
"2400000","RIO GRANDE DO NORTE (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","200397110","200397110"
"3300000","RIO DE JANEIRO (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3200000","ESPÍRITO SANTO (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","2271737","2271737"
"2600000","PERNAMBUCO (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","400000","400000"
"2302909","CAPISTRANO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","100000","100000"
"2400000","RIO GRANDE DO NORTE (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","802923,1","802923,1"
"3510203","CAPÃO BONITO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","200000","200000"
"2700300","ARAPIRACA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","300000","300000"
"9500000","REGIÃO CENTRO OESTE","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","30966597","30966597"
"1300000","AMAZONAS (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","149256715","149256715"
"2500000","PARAÍBA (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3155207","RIO ESPERA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","229000","229000"
"4105508","CIANORTE","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","130000","130000"
"3304557","RIO DE JANEIRO","10 - SAÚDE","364 - ENSINO SUPERIOR","0","0"
"2608602","LAGOA DO OURO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2703908","JUNDIÁ - AL","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","194000","194000"
"2602308","BONITO - PE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4104808","CASCAVEL - PR","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","300000","300000"
"3552007","SILVEIRAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","450000","450000"
"2919702","MACARANI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2604700","CORRENTES","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2904506","BROTAS DE MACAÚBAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","300000","300000"
"3104403","ARGIRITA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","100000","100000"
"4106555","CORUMBATAÍ DO SUL","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","150000","150000"
"5006200","NOVA ANDRADINA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","300000","300000"
"5000000","MATO GROSSO DO SUL (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","13957980,62","13957980,62"
"2918308","JITAÚNA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3522802","ITAPORANGA - SP","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"2500000","PARAÍBA (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","3136886","3136886"
"4300000","RIO GRANDE DO SUL (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","8619611","8619611"
"3300951","COMENDADOR LEVY GASPARIAN","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","200000","200000"
"2403301","ENCANTO","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3518800","GUARULHOS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","1300000","1300000"
"3136702","JUIZ DE FORA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","532132","532132"
"3123205","DORES DO INDAIÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3549805","SÃO JOSÉ DO RIO PRETO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3141702","MESQUITA - MG","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3539301","PIRASSUNUNGA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","300000","300000"
"2512077","POÇO DE JOSÉ DE MOURA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2611101","PETROLINA","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2400000","RIO GRANDE DO NORTE (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2506004","ESPERANÇA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","500000","500000"
"3147006","PARACATU","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","35128","35128"
"3556107","VALENTIM GENTIL","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2926608","RIBEIRA DO POMBAL","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3526100","JUQUIÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","200000","200000"
"3113305","CARANGOLA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","350000","350000"
"3304524","RIO DAS OSTRAS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2102101","BREJO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2705507","MURICI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2800000","SERGIPE (ESTADO)","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"1301704","HUMAITÁ - AM","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2304707","GRANJA","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2201960","BRASILEIRA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","100000","100000"
"3549805","SÃO JOSÉ DO RIO PRETO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","100000","100000"
"3300456","BELFORD ROXO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1200302","FEIJÓ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4314902","PORTO ALEGRE","10 - SAÚDE","273 - PREVIDÊNCIA COMPLEMENTAR","124328,23","124328,23"
"3128204","GUARACIABA - MG","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","100000","100000"
"4300000","RIO GRANDE DO SUL (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","400000","400000"
"9300000","REGIÃO SUDESTE","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2606101","GLÓRIA DO GOITÁ","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","150000","150000"
"3507506","BOTUCATU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3300233","ARMAÇÃO DOS BÚZIOS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2307650","MARACANAÚ","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","500000","500000"
"2803906","MALHADOR","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3201159","BREJETUBA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","200000","200000"
"3165503","SARDOÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1703057","BANDEIRANTES DO TOCANTINS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3548807","SÃO CAETANO DO SUL","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","300000","300000"
"3538501","PIQUETE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","100000","100000"
"5002902","CASSILÂNDIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3143302","MONTES CLAROS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","800000","800000"
"3302858","MESQUITA - RJ","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","100000","100000"
"2801405","CARIRA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"1302900","MAUÉS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4219606","XAVANTINA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4317301","SANTA VITÓRIA DO PALMAR","10 - SAÚDE","301 - ATENÇÃO BÁSICA","300000","300000"
"5211404","ITAUÇU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3160702","SANTOS DUMONT","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","205000","205000"
"3304201","RESENDE","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2803203","ITAPORANGA D'AJUDA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","20000","20000"
"3167202","SETE LAGOAS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3543402","RIBEIRÃO PRETO","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","1000000","1000000"
"3143302","MONTES CLAROS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
