"Localidade (Cod)";"Localidade";"Função (Cod/Desc)";"Subfunção (Cod/Desc)";"Despesa Executada (Favorecido)";"Despesa Executada (Subelemento)"
"4100000";"PARANÁ (ESTADO)";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3124005";"ERVÁLIA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"100000";"100000"
"3507605";"BRAGANÇA PAULISTA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2706109";"OURO BRANCO - AL";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"5200000";"GOIÁS (ESTADO)";"10 - SAÚDE";"305 - VIGILÂNCIA EPIDEMIOLÓGICA";"25624100";"25624100"
"3300605";"BOM JESUS DO ITABAPOANA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3300100";"ANGRA DOS REIS";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3525904";"JUNDIAÍ";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3531803";"MONTE MOR";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4106456";"CORONEL DOMINGOS SOARES";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4305439";"CHUÍ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"20298";"20298"
"1711100";"ITAPORÃ DO TOCANTINS";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3304904";"SÃO GONÇALO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"1100000";"1100000"
"2608701";"LAGOA DOS GATOS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3302270";"JAPERI";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3548708";"SÃO BERNARDO DO CAMPO";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"2601904";"BEZERROS";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3302700";"MARICÁ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3144102";"MUZAMBINHO";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"0";"0"
"2313906";"URUOCA";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"500000";"500000"
"2405702";"JARDIM DO SERIDÓ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2609006";"MACAPARANA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2408102";"NATAL";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"1000000";"1000000"
"2612109";"SALGADINHO - PE";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"1400000";"RORAIMA (ESTADO)";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"1475000";"1475000"
"3123304";"DORES DO TURVO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"200000";"200000"
"4303103";"CACHOEIRINHA - RS";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3149952";"PERIQUITO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2400000";"RIO GRANDE DO NORTE (ESTADO)";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"25619353,41";"25619353,41"
"4108908";"GUAIRAÇÁ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"1600204";"CALÇOENE";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4102109";"ASTORGA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3304508";"RIO DAS FLORES";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3300233";"ARMAÇÃO DOS BÚZIOS";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"700000";"700000"
"1505650";"PLACAS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"5219753";"SANTO ANTÔNIO DO DESCOBERTO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3301306";"CASIMIRO DE ABREU";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"650000";"650000"
"5204607";"CAMPESTRE DE GOIÁS";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3306107";"VALENÇA - RJ";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"0";"0"
"3305752";"TANGUÁ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2408102";"NATAL";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"100000";"100000"
"4318002";"SÃO BORJA";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"3304003";"PIRAÍ";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3557105";"VOTUPORANGA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2916906";"ITIRUÇU";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3157252";"SANTA BÁRBARA DO LESTE";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2918308";"JITAÚNA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"300000";"300000"
"2800605";"BARRA DOS COQUEIROS";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"2211001";"TERESINA";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3515004";"EMBU";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3554201";"TEJUPÁ";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2610905";"PESQUEIRA";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"4213609";"PORTO UNIÃO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"220000";"220000"
"3123908";"ENTRE RIOS DE MINAS";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2609600";"OLINDA";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3128006";"GUANHÃES";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"4123709";"SANTA ISABEL DO IVAÍ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"4124103";"SANTO ANTÔNIO DA PLATINA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2100303";"ALDEIAS ALTAS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2806909";"SÃO FRANCISCO - SE";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3545605";"SANTA ADÉLIA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2307635";"MADALENA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2302008";"BARRO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"4215455";"SANGÃO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2917607";"JAGUAQUARA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2503407";"CACIMBA DE AREIA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"140000";"140000"
"4107801";"FLORAÍ";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"2700805";"BELÉM - AL";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"4315701";"RIO PARDO";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3205150";"VILA PAVÃO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"1302702";"MANICORÉ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2802908";"ITABAIANA - SE";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"0";"0"
"1300102";"ANORI";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2504306";"CATOLÉ DO ROCHA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3503158";"ARAPEÍ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"1505304";"ORIXIMINÁ";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3303401";"NOVA FRIBURGO";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"1505908";"PORTO DE MOZ";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3133303";"ITAOBIM";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"239000";"239000"
"3550803";"SÃO SEBASTIÃO DA GRAMA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2902658";"BANZAÊ";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3203908";"NOVA VENÉCIA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3170529";"URUCUIA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"4123600";"SANTA INÊS - PR";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2802809";"INDIAROBA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3304805";"SÃO FIDÉLIS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"1502772";"CURIONÓPOLIS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"1600600";"SANTANA - AP";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2311801";"RUSSAS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2109700";"SAMBAÍBA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"9000000";"NACIONAL";"10 - SAÚDE";"122 - ADMINISTRAÇÃO GERAL";"4582455772,23";"4582455772,23"
"2900000";"BAHIA (ESTADO)";"16 - HABITAÇÃO";"451 - INFRA-ESTRUTURA URBANA";"697318,75";"697318,75"
"2613305";"SÃO JOAQUIM DO MONTE";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2604502";"CHÃ GRANDE";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"5000000";"MATO GROSSO DO SUL (ESTADO)";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"28871972,67";"28871972,67"
"5100000";"MATO GROSSO (ESTADO)";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"24883030";"24883030"
"5000000";"MATO GROSSO DO SUL (ESTADO)";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"22790683,1";"22790683,1"
"1300000";"AMAZONAS (ESTADO)";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"7202692,23";"7202692,23"
"2612455";"SANTA CRUZ - PE";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2102358";"BURITIRANA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"250000";"250000"
"1100000";"RONDÔNIA (ESTADO)";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"122053472,94";"122053472,94"
"2700000";"ALAGOAS (ESTADO)";"10 - SAÚDE";"304 - VIGILÂNCIA SANITÁRIA";"1905252,59";"1905252,59"
"9300000";"REGIÃO SUDESTE";"16 - HABITAÇÃO";"451 - INFRA-ESTRUTURA URBANA";"0";"0"
"3304144";"QUEIMADOS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2200000";"PIAUÍ (ESTADO)";"10 - SAÚDE";"304 - VIGILÂNCIA SANITÁRIA";"2027774,42";"2027774,42"
"3519303";"IBATÉ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3500000";"SAO PAULO (ESTADO)";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"2600500";"ÁGUAS BELAS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"300000";"300000"
"3524501";"JACI";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3303500";"NOVA IGUAÇU";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"500000";"500000"
"2920106";"MAIRI";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"150000";"150000"
"4203956";"CAPIVARI DE BAIXO";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3204104";"PINHEIROS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2928059";"SANTA LUZIA - BA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3556503";"VÁRZEA PAULISTA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"400000";"400000"
"3305208";"SÃO PEDRO DA ALDEIA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"200000";"200000"
"2310308";"PARAMBU";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2309805";"PACOTI";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"2602100";"BOM CONSELHO";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"3520509";"INDAIATUBA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"12300000";"12300000"
"2901205";"ANAGÉ";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3170651";"VARGEM GRANDE DO RIO PARDO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3541406";"PRESIDENTE PRUDENTE";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"1000000";"1000000"
"3155504";"RIO PARANAÍBA";"16 - HABITAÇÃO";"451 - INFRA-ESTRUTURA URBANA";"500000";"500000"
"2310209";"PARACURU";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2933000";"VALENTE";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2804102";"MOITA BONITA";"16 - HABITAÇÃO";"451 - INFRA-ESTRUTURA URBANA";"0";"0"
"4202107";"BARRA VELHA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"100000";"100000"
"2616001";"VENTUROSA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2616506";"XEXÉU";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3527306";"LOUVEIRA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3132503";"ITAMARANDIBA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2607109";"INGAZEIRA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3113206";"CARANDAÍ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2709301";"UNIÃO DOS PALMARES";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"4304804";"CARLOS BARBOSA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3305133";"SÃO JOSÉ DE UBÁ";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2708006";"SANTANA DO IPANEMA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3530003";"MIRA ESTRELA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2112209";"TIMON";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"250000";"250000"
"2102606";"CÂNDIDO MENDES";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"200000";"200000"
"5002803";"CARACOL - MS";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"300000";"300000"
"5104526";"IPIRANGA DO NORTE";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3305307";"SÃO SEBASTIÃO DO ALTO";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"3202454";"IBATIBA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4114609";"MARECHAL CÂNDIDO RONDON";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"100000";"100000"
"3536570";"PAULISTÂNIA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3517703";"GUARÁ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"1503754";"JACAREACANGA";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3539509";"PITANGUEIRAS - SP";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2301505";"ARNEIROZ";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"2907905";"CIPÓ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3531605";"MONTE CASTELO - SP";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3301801";"ENGENHEIRO PAULO DE FRONTIN";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"0";"0"
"2603454";"CAMARAGIBE";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"4201505";"ARMAZÉM";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3113107";"CARANAÍBA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"200000";"200000"
"2908507";"CONCEIÇÃO DO JACUÍPE";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2310704";"PENTECOSTE";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2309300";"NOVA RUSSAS";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3141207";"MATUTINA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3553500";"TAPIRAÍ - SP";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3511508";"CERQUILHO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3553856";"TAQUARIVAÍ";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"0";"0"
"2202059";"CABECEIRAS DO PIAUÍ";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"200000";"200000"
"1300706";"BOCA DO ACRE";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4313409";"NOVO HAMBURGO";"16 - HABITAÇÃO";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3302700";"MARICÁ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2503308";"CACHOEIRA DOS ÍNDIOS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2107100";"MORROS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2603108";"CACHOEIRINHA - PE";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3301900";"ITABORAÍ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"300000";"300000"
"2505907";"EMAS";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"4114005";"MAMBORÊ";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"100000";"100000"
"3551702";"SERTÃOZINHO - SP";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2612406";"SANHARÓ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"300000";"300000"
"2601508";"BELÉM DE MARIA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"9500000";"REGIÃO CENTRO OESTE";"17 - SANEAMENTO";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3133501";"ITAPECERICA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3144672";"NOVA BELÉM";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"5008008";"TERENOS";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"5006002";"NOVA ALVORADA DO SUL";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2302107";"BATURITÉ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2708956";"SENADOR RUI PALMEIRA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2106631";"MATÕES DO NORTE";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"2610905";"PESQUEIRA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2603454";"CAMARAGIBE";"10 - SAÚDE";"128 - FORMAÇÃO DE RECURSOS HUMANOS";"100000";"100000"
"4300604";"ALVORADA - RS";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"2610103";"PALMEIRINA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3305505";"SAQUAREMA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3520202";"IGARATÁ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3304508";"RIO DAS FLORES";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"0";"0"
"1600501";"OIAPOQUE";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2919801";"MACAÚBAS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2516300";"SUMÉ";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3528908";"MARIÁPOLIS";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3509007";"CAIEIRAS";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2802106";"ESTÂNCIA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2105906";"LAGO VERDE";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"2914406";"IRAQUARA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"200000";"200000"
"2200000";"PIAUÍ (ESTADO)";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"279636378,84";"279636378,84"
"2208809";"REGENERAÇÃO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"NÃO INFORMADO";"NÃO INFORMADO";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"457071058,16";"457071058,16"
"1101203";"MINISTRO ANDREAZZA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"5100000";"MATO GROSSO (ESTADO)";"10 - SAÚDE";"304 - VIGILÂNCIA SANITÁRIA";"1907097,08";"1907097,08"
"3302908";"MIGUEL PEREIRA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"1100000";"RONDÔNIA (ESTADO)";"10 - SAÚDE";"304 - VIGILÂNCIA SANITÁRIA";"1026256,38";"1026256,38"
"3526001";"JUNQUEIRÓPOLIS";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2603504";"CAMOCIM DE SÃO FÉLIX";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3300000";"RIO DE JANEIRO (ESTADO)";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"183120467,31";"183120467,31"
"4109807";"IBIPORÃ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3505005";"BARÃO DE ANTONINA";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"2919553";"LUÍS EDUARDO MAGALHÃES";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"350000";"350000"
"4123709";"SANTA ISABEL DO IVAÍ";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"0";"0"
"3520103";"IGARAPAVA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2801603";"CEDRO DE SÃO JOÃO";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"3546207";"SANTA CRUZ DA CONCEIÇÃO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2300000";"CEARÁ (ESTADO)";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"3306206";"VASSOURAS";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3205309";"VITÓRIA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3102902";"ANTÔNIO CARLOS - MG";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"NÃO INFORMADO";"NÃO INFORMADO";"10 - SAÚDE";"571 - DESENVOLVIMENTO CIENTÍFICO";"0";"0"
"3546900";"SANTA LÚCIA - SP";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2802809";"INDIAROBA";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"2500000";"PARAÍBA (ESTADO)";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"41105538,96";"41105538,96"
"3200000";"ESPÍRITO SANTO (ESTADO)";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"13637535,1";"13637535,1"
"3300951";"COMENDADOR LEVY GASPARIAN";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2205706";"LUÍS CORREIA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3543907";"RIO CLARO - SP";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"90000";"90000"
