"Localidade (Cod)","Localidade","Função (Cod/Desc)","Subfunção (Cod/Desc)","Despesa Executada (Favorecido)","Despesa Executada (Subelemento)"
"2804508","NOSSA SENHORA DA GLÓRIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2610202","PANELAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2207009","OEIRAS","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3300159","APERIBÉ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","225000","225000"
"3146107","OURO PRETO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","225000","225000"
"3137700","LAJINHA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1304260","UARINI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","450000","450000"
"4109401","GUARAPUAVA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2928000","SANTALUZ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","180000","180000"
"4323002","VIAMÃO","17 - SANEAMENTO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3528205","MACEDÔNIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4211603","NOVA VENEZA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","23000","23000"
"5106372","PEDRA PRETA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","180000","180000"
"4120606","PRUDENTÓPOLIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","64225,8","64225,8"
"2924702","PIRIPÁ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2801009","CAMPO DO BRITO","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","195000","195000"
"4125407","SÃO JOSÉ DA BOA VISTA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3304805","SÃO FIDÉLIS","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3200805","BAIXO GUANDU","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","117000","117000"
"2910701","EUCLIDES DA CUNHA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2610707","PAULISTA","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2803500","LAGARTO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2300754","AMONTADA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2608057","JATOBÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3553005","TAGUAÍ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3514106","DOIS CÓRREGOS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2105302","IMPERATRIZ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3302908","MIGUEL PEREIRA","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1301704","HUMAITÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3302452","MACUCO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1501725","BRASIL NOVO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1400209","CARACARAÍ","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2706406","PÃO DE AÇÚCAR","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3300225","AREAL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3500000","SÃO PAULO (ESTADO)","10 - SAÚDE","845 - OUTRAS TRANSFERÊNCIAS","0","0"
"5000807","ANAURILÂNDIA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1501907","BUJARU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4206009","GOVERNADOR CELSO RAMOS","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3540705","PORTO FERREIRA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2705507","MURICI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","225000","225000"
"2911204","GANDU","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2608909","LIMOEIRO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3304409","RIO CLARO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3302908","MIGUEL PEREIRA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1200609","TARAUACÁ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"5210307","ISRAELÂNDIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2922904","NOVA SOURE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3548203","SANTO ANTÔNIO DO PINHAL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2413557","SERRINHA DOS PINTOS","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3165503","SARDOÁ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4218103","TIMBÉ DO SUL","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2918605","JUSSIAPE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2306504","ITAPIÚNA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3302056","ITALVA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4305355","CHARQUEADAS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3534401","OSASCO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1302801","MARAÃ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","450000","450000"
"3514007","DOBRADA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5205497","CIDADE OCIDENTAL","17 - SANEAMENTO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4318903","SÃO LUIZ GONZAGA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","90000","90000"
"3520442","ILHA SOLTEIRA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2204006","FRANCINÓPOLIS","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2804805","NOSSA SENHORA DO SOCORRO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2111706","SÃO VICENTE FERRER","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2701209","CACIMBINHAS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3300951","COMENDADOR LEVY GASPARIAN","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2924504","PINDAÍ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3301801","ENGENHEIRO PAULO DE FRONTIN","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2301109","ARACATI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2609501","NAZARÉ DA MATA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3171303","VIÇOSA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3302403","MACAÉ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1301803","IPIXUNA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2517209","VIEIRÓPOLIS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1101807","VALE DO PARAÍSO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3151008","PIRANGUINHO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3523909","ITU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3501608","AMERICANA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2905008","CACULÉ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1300805","BORBA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3301603","DUAS BARRAS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","108000","108000"
"5220686","SIMOLÂNDIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5201801","ARAGOIÂNIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3147808","PASSA VINTE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1600279","LARANJAL DO JARI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","450000","450000"
"2511905","PITIMBU","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2609154","MANARI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3536257","PARISI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3203908","NOVA VENÉCIA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3516309","FRANCISCO MORATO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3304557","RIO DE JANEIRO","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3548807","SÃO CAETANO DO SUL","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2301901","BARBALHA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3134905","JACUTINGA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2302107","BATURITÉ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1503754","JACAREACANGA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3557105","VOTUPORANGA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2926400","RIACHO DE SANTANA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3511003","CASTILHO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2914109","IPUPIARA","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3304904","SÃO GONÇALO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3126109","FORMIGA","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2508901","MAMANGUAPE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2901106","AMÉLIA RODRIGUES","17 - SANEAMENTO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3202207","FUNDÃO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3304409","RIO CLARO","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3302908","MIGUEL PEREIRA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2611804","RIBEIRÃO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3302205","ITAPERUNA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3530706","MOGI GUAÇU","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2925709","PRESIDENTE JÂNIO QUADROS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"5100000","MATO GROSSO (ESTADO)","10 - SAÚDE","845 - OUTRAS TRANSFERÊNCIAS","0","0"
"2932903","VALENÇA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2511509","PILAR","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3201506","COLATINA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","180000","180000"
"2209401","SANTO ANTÔNIO DE LISBOA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"5100300","ALTO ARAGUAIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2600401","ÁGUA PRETA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"4316402","ROSÁRIO DO SUL","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3105905","BARROSO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2106201","LUÍS DOMINGUES","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2608404","JUREMA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","270000","270000"
"3545159","SALTINHO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3553708","TAQUARITINGA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4122404","ROLÂNDIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","180000","180000"
"3150703","PIRAJUBA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3302908","MIGUEL PEREIRA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"1100080","COSTA MARQUES","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4322400","URUGUAIANA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1200203","CRUZEIRO DO SUL","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","90000","90000"
"2304103","CRATEÚS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2929354","SÃO JOSÉ DA VITÓRIA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2104206","FORTUNA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2927903","SANTA INÊS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2610301","PARANATAMA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3300704","CABO FRIO","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"4125803","SÃO PEDRO DO IVAÍ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1501204","BAIÃO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4118006","PARAÍSO DO NORTE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1101492","SÃO FRANCISCO DO GUAPORÉ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2616183","VERTENTE DO LÉRIO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3158201","SANTA MARIA DO SUAÇUÍ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2807600","UMBAÚBA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"2602803","BUÍQUE","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2507507","JOÃO PESSOA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1302504","MANACAPURU","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2605400","FEIRA NOVA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3105509","BARÃO DE MONTE ALTO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1304260","UARINI","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2503506","CACIMBA DE DENTRO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5217708","PONTALINA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3525102","JARDINÓPOLIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2106102","LORETO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"1502202","CAPANEMA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2308005","MASSAPÊ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1502939","DOM ELISEU","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3122504","DOM CAVATI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3547502","SANTA RITA DO PASSA QUATRO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2613206","SÃO JOÃO","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2605152","DORMENTES","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3304128","QUATIS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4122172","RIO BRANCO DO IVAÍ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","90000","90000"
"3553500","TAPIRAÍ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2930006","SEBASTIÃO LARANJEIRAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2930204","SENTO SÉ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1501204","BAIÃO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2603405","CALUMBI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3302106","ITAOCARA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1503705","ITUPIRANGA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4302006","BARROS CASSAL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3302007","ITAGUAÍ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3553302","TAMBAÚ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3302056","ITALVA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3501004","ALTINÓPOLIS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4106407","CORNÉLIO PROCÓPIO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1301407","EIRUNEPÉ","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"9000000","NACIONAL","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","156532749,86","156532749,86"
"3300000","RIO DE JANEIRO (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","90924368","90924368"
"3500000","SÃO PAULO (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","47822837,56","47822837,56"
"2600000","PERNAMBUCO (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","26104779,34","26104779,34"
"2926608","RIBEIRA DO POMBAL","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","540000","540000"
"4300000","RIO GRANDE DO SUL (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","21387979,05","21387979,05"
"2500000","PARAÍBA (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","2536251","2536251"
"1400000","RORAIMA (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","29443561","29443561"
"3300407","BARRA MANSA","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","200000","200000"
"2706109","OURO BRANCO","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"1100000","RONDÔNIA (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","6691413","6691413"
"1400000","RORAIMA (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","21754000","21754000"
"5000000","MATO GROSSO DO SUL (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","13895104,24","13895104,24"
"NÃO INFORMADO","NÃO INFORMADO","10 - SAÚDE","122 - ADMINISTRAÇÃO GERAL","0","0"
"3501608","AMERICANA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3200607","ARACRUZ","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"1301704","HUMAITÁ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1500000","PARÁ (ESTADO)","10 - SAÚDE","845 - OUTRAS TRANSFERÊNCIAS","0","0"
"2603405","CALUMBI","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2200000","PIAUÍ (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","37135662,47","37135662,47"
"2500000","PARAÍBA (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","310262344,28","310262344,28"
"9100000","REGIÃO NORTE","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","3561182,63","3561182,63"
"9000000","NACIONAL","10 - SAÚDE","331 - PROTEÇÃO E BENEFÍCIOS AO TRABALHADOR","80368105,82","80368105,82"
"3204252","PONTO BELO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1200401","RIO BRANCO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","89237,61","89237,61"
"1507300","SÃO FÉLIX DO XINGU","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4300000","RIO GRANDE DO SUL (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","94500","94500"
"2611606","RECIFE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","12116000","12116000"
"4100000","PARANÁ (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","7323101","7323101"
"4200000","SANTA CATARINA (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","23377222,44","23377222,44"
"1300000","AMAZONAS (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","105365000","105365000"
"1200000","ACRE (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","70751638,57","70751638,57"
"2608602","LAGOA DO OURO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","135000","135000"
"2614006","SERRITA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2606705","IBIRAJUBA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3518800","GUARULHOS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2400000","RIO GRANDE DO NORTE (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3136702","JUIZ DE FORA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","135000","135000"
"1503408","INHANGAPI","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2400000","RIO GRANDE DO NORTE (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"4300000","RIO GRANDE DO SUL (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","7783886","7783886"
"3513504","CUBATÃO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2500000","PARAÍBA (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2600000","PERNAMBUCO (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2600000","PERNAMBUCO (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3203304","MANTENÓPOLIS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5300000","DISTRITO FEDERAL (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","6076707","6076707"
"3557303","ESTIVA GERBI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","180000","180000"
"2606507","IATI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2926608","RIBEIRA DO POMBAL","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3165503","SARDOÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3122306","DIVINÓPOLIS","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1600535","PORTO GRANDE","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2400000","RIO GRANDE DO NORTE (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","156638350","156638350"
"9000000","NACIONAL","10 - SAÚDE","183 - INFORMAÇÃO E INTELIGÊNCIA","66066815","66066815"
"5102504","CÁCERES","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2616183","VERTENTE DO LÉRIO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3147907","PASSOS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3549805","SÃO JOSÉ DO RIO PRETO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","108000","108000"
"5103403","CUIABÁ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2209856","SÃO JOÃO DA CANABRAVA","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3200000","ESPÍRITO SANTO (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3537305","PENÁPOLIS","17 - SANEAMENTO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4209102","JOINVILLE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"9300000","REGIÃO SUDESTE","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","7264334","7264334"
"2600000","PERNAMBUCO (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","34258438","34258438"
"3547809","SANTO ANDRÉ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","622000","622000"
"2304400","FORTALEZA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3554102","TAUBATÉ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3200000","ESPÍRITO SANTO (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","13896399","13896399"
"2802908","ITABAIANA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","162000","162000"
"3168606","TEÓFILO OTONI","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"3203601","MUCURICI","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
