"Localidade (Cod)","Localidade","Função (Cod/Desc)","Subfunção (Cod/Desc)","Despesa Executada (Favorecido)","Despesa Executada (Subelemento)"
"4314902","PORTO ALEGRE","10 - SAÚDE","365 - EDUCAÇÃO INFANTIL","1246127","1246127"
"3300936","CARAPEBUS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3529302","MATÃO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2904100","BOQUIRA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3303708","PARAÍBA DO SUL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3108008","BOM SUCESSO - MG","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4200000","SANTA CATARINA (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","18201826","18201826"
"3500000","SÃO PAULO (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3516606","GÁLIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","70000","70000"
"1303502","PAUINI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2930709","SIMÕES FILHO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4120606","PRUDENTÓPOLIS","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","100000","100000"
"3305901","TRAJANO DE MORAIS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2933307","VITÓRIA DA CONQUISTA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3303203","NILÓPOLIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2514305","SÃO JOSÉ DE CAIANA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3136652","JUATUBA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2800308","ARACAJU","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","100000","100000"
"2309458","OCARA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1400308","MUCAJAÍ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","500000","500000"
"3111200","CAMPO BELO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1506559","SANTA LUZIA DO PARÁ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2607653","ITAMBÉ - PE","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1502400","CASTANHAL","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4313409","NOVO HAMBURGO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","950000","950000"
"4305702","CONDOR","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3550704","SÃO SEBASTIÃO - SP","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3142403","MOEMA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"1304062","TABATINGA - AM","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2707701","RIO LARGO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2911709","GUANAMBI","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3525201","JARINU","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2915106","ITAGI","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"2100000","MARANHÃO (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","14161541","14161541"
"2600000","PERNAMBUCO (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","72831945,04","72831945,04"
"5100000","MATO GROSSO (ESTADO)","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","72526384","72526384"
"3505906","BATATAIS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","300000","300000"
"1200000","ACRE (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","6880917","6880917"
"2100000","MARANHÃO (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","4899999,98","4899999,98"
"4310603","ITAQUI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","120000","120000"
"2300000","CEARÁ (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","101542239","101542239"
"2700201","ANADIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","100000","100000"
"1200000","ACRE (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","7041291,83","7041291,83"
"5000000","MATO GROSSO DO SUL (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"1600204","CALÇOENE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2614105","SERTÂNIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1508357","VITÓRIA DO XINGU","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3504503","AVARÉ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","150000","150000"
"2313252","TARRAFAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1200336","MÂNCIO LIMA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2705507","MURICI","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","900000","900000"
"4116307","MUNHOZ DE MELO","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","300000","300000"
"1500131","ABEL FIGUEIREDO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2300000","CEARÁ (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","6035968","6035968"
"3305109","SÃO JOÃO DE MERITI","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2901353","ANDORINHA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3526100","JUQUIÁ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3552502","SUZANO","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"2303501","CASCAVEL - CE","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1101609","THEOBROMA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","200000","200000"
"2307700","MARANGUAPE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4322509","VACARIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","600000","600000"
"3201100","BOM JESUS DO NORTE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","500000","500000"
"3300000","RIO DE JANEIRO (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3532900","NOVA EUROPA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2930303","SERRA DOURADA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2803708","MACAMBIRA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2703205","IGREJA NOVA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2806404","SANTANA DO SÃO FRANCISCO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2613602","SÃO JOSÉ DO EGITO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1705508","COLINAS DO TOCANTINS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3513009","COTIA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1100403","ALTO PARAÍSO - RO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3203353","MARILÂNDIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","200000","200000"
"5105101","JUARA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3201506","COLATINA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3202108","ECOPORANGA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3302056","ITALVA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","300000","300000"
"1100064","COLORADO DO OESTE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"NÃO INFORMADO","NÃO INFORMADO","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"2922003","MUCURI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","294000","294000"
"1504406","MARAPANIM","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3305554","SEROPÉDICA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3200805","BAIXO GUANDU","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","200000","200000"
"5200000","GOIÁS (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3170750","VARJÃO DE MINAS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2612554","SANTA FILOMENA - PE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2801009","CAMPO DO BRITO","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"3530607","MOGI DAS CRUZES","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","3500000","3500000"
"2705507","MURICI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3302700","MARICÁ","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","500000","500000"
"1300000","AMAZONAS (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","2433141","2433141"
"2105302","IMPERATRIZ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2701407","CAMPO ALEGRE - AL","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","400000","400000"
"3301603","DUAS BARRAS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3541406","PRESIDENTE PRUDENTE","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4215802","SÃO BENTO DO SUL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3511300","CEDRAL - SP","10 - SAÚDE","301 - ATENÇÃO BÁSICA","100000","100000"
"2106102","LORETO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3104304","AREADO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","150000","150000"
"1200393","PORTO WALTER","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2108900","POÇÃO DE PEDRAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1508159","URUARÁ","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3156700","SABARÁ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","300000","300000"
"5221601","URUAÇU","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4313409","NOVO HAMBURGO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","600000","600000"
"4115804","MEDIANEIRA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1600279","LARANJAL DO JARI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4300604","ALVORADA - RS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4323309","VILA FLORES","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2804805","NOSSA SENHORA DO SOCORRO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3201308","CARIACICA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1600501","OIAPOQUE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","150000","150000"
"2207009","OEIRAS","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"5003108","CORGUINHO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3534401","OSASCO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3302056","ITALVA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4200000","SANTA CATARINA (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1400000","RORAIMA (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","60521518","60521518"
"2600000","PERNAMBUCO (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","1900000","1900000"
"1100000","RONDÔNIA (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","13236067","13236067"
"2515971","SOBRADO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"9500000","REGIÃO CENTRO OESTE","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","37775854,25","37775854,25"
"3548005","SANTO ANTÔNIO DE POSSE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2506103","FAGUNDES","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3119104","CORINTO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","300000","300000"
"3500303","AGUAÍ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","300000","300000"
"3304557","RIO DE JANEIRO","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","2000000","2000000"
"3500000","SÃO PAULO (ESTADO)","10 - SAÚDE","128 - FORMAÇÃO DE RECURSOS HUMANOS","0","0"
"2500000","PARAÍBA (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3155207","RIO ESPERA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"9300000","REGIÃO SUDESTE","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3549805","SÃO JOSÉ DO RIO PRETO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3539004","PIRANGI","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","102565","102565"
"5201108","ANÁPOLIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","1000000","1000000"
"1721000","PALMAS - TO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1505064","NOVO REPARTIMENTO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3300258","ARRAIAL DO CABO","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","200000","200000"
"5006200","NOVA ANDRADINA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"5002902","CASSILÂNDIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2307650","MARACANAÚ","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","1000000","1000000"
"1200385","PLÁCIDO DE CASTRO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3170206","UBERLÂNDIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2603504","CAMOCIM DE SÃO FÉLIX","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2926608","RIBEIRA DO POMBAL","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2100000","MARANHÃO (ESTADO)","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","500000","500000"
"2708402","SÃO JOSÉ DA TAPERA","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"4127965","TURVO - PR","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1302207","JURUÁ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3300902","CAMBUCI","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2604700","CORRENTES","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3517604","GUAPIARA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4313201","NOVA PETRÓPOLIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","100000","100000"
"3204906","SÃO MATEUS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","400000","400000"
"3103108","ANTÔNIO PRADO DE MINAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3104403","ARGIRITA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3505500","BARRETOS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","850000","850000"
"2600000","PERNAMBUCO (ESTADO)","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","160495809","160495809"
"2100000","MARANHÃO (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","687488114,77","687488114,77"
"9000000","NACIONAL","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","1271219552,35","1271219552,35"
"9000000","NACIONAL","10 - SAÚDE","845 - OUTRAS TRANSFERÊNCIAS","0","0"
"1700000","TOCANTINS (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","10468232","10468232"
"2804607","NOSSA SENHORA DAS DORES","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2605103","CUSTÓDIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3304557","RIO DE JANEIRO","10 - SAÚDE","572 - DESENVOLVIMENTO TECNOLÓGICO E ENGENHARIA","0","0"
"3107802","BOM JESUS DO GALHO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1200000","ACRE (ESTADO)","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","65259170","65259170"
"2500000","PARAÍBA (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","16821826,49","16821826,49"
"2704302","MACEIÓ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3155801","RIO POMBA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","150000","150000"
"3300100","ANGRA DOS REIS","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1200138","BUJARI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2906501","CANDEIAS - BA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4311403","LAJEADO - RS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","100000","100000"
"3104908","BAEPENDI","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3305505","SAQUAREMA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","200000","200000"
"2920601","MARAGOGIPE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3552403","SUMARÉ","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","295300","295300"
"2709004","TANQUE D'ARCA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3170800","VÁRZEA DA PALMA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2106755","MIRANDA DO NORTE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3543402","RIBEIRÃO PRETO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","150000","150000"
"3530003","MIRA ESTRELA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2501005","ARARUNA - PB","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2933307","VITÓRIA DA CONQUISTA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3300407","BARRA MANSA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1200500","SENA MADUREIRA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3522406","ITAPEVA - SP","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2909000","CORDEIROS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","100000","100000"
"3305133","SÃO JOSÉ DE UBÁ","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2500403","ALAGOA NOVA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4321634","TRÊS ARROIOS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3200136","ÁGUIA BRANCA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2304400","FORTALEZA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3302270","JAPERI","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3301702","DUQUE DE CAXIAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3300209","ARARUAMA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4301404","ARVOREZINHA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3550407","SÃO PEDRO - SP","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3535804","PARANAPANEMA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3502804","ARAÇATUBA","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","600000","600000"
"2800308","ARACAJU","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3553906","TARABAI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3503901","ARUJÁ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","1500000","1500000"
"2933109","VÁRZEA DO POÇO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","250000","250000"
"2102556","CAMPESTRE DO MARANHÃO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4207601","IPIRA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3556701","VINHEDO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","400000","400000"
"9500000","REGIÃO CENTRO OESTE","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","26880138,22","26880138,22"
"1504976","NOVA IPIXUNA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2700000","ALAGOAS (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5007208","RIO BRILHANTE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5100000","MATO GROSSO (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","18070075,2","18070075,2"
"1507508","SÃO JOÃO DO ARAGUAIA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3505500","BARRETOS","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3301504","CORDEIRO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","300000","300000"
"2933257","VEREDA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1200500","SENA MADUREIRA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","1000000","1000000"
"2208403","PIRIPIRI","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1300000","AMAZONAS (ESTADO)","10 - SAÚDE","572 - DESENVOLVIMENTO TECNOLÓGICO E ENGENHARIA","0","0"
"3548609","SÃO BENTO DO SAPUCAÍ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2917201","ITUAÇU","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","100000","100000"
"3502507","APARECIDA - SP","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4127106","TELÊMACO BORBA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","500000","500000"
"2805307","PIRAMBU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","70000","70000"
"3506300","BERNARDINO DE CAMPOS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2200000","PIAUÍ (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"5008008","TERENOS","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2803005","ITABAIANINHA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2107506","PAÇO DO LUMIAR","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3118304","CONSELHEIRO LAFAIETE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","300000","300000"
"2708501","SÃO LUÍS DO QUITUNDE","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2514701","SÃO JOSÉ DO SABUGI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3555406","UBATUBA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4300604","ALVORADA - RS","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2604700","CORRENTES","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3541307","PRESIDENTE EPITÁCIO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2206803","NOSSA SENHORA DOS REMÉDIOS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3510005","CÂNDIDO MOTA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1300680","BOA VISTA DO RAMOS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"9000000","NACIONAL","10 - SAÚDE","212 - COOPERAÇÃO INTERNACIONAL","0","0"
"2614402","SOLIDÃO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4322905","VIADUTOS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","100000","100000"
"2933059","VÁRZEA DA ROÇA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1504455","MEDICILÂNDIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3114600","CARRANCAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
