"";"COD6D";"COD7D";"Município";"population.Homens";"icsap_n.Homens";"it_n.Homens";"icsap_prop.Homens";"icsap_rate.Homens";"population.Mulheres";"icsap_n.Mulheres";"it_n.Mulheres";"icsap_prop.Mulheres";"icsap_rate.Mulheres";"icsap_prop_ratio";"icsap_rate_ratio"
"6489";"330475";"3304755";"São Francisco de Itabapoana (RJ)";20808;181;967;0,18717683557394;86,9857747020377;20546;183;1101;0,166212534059946;89,0684318115448;0,887997350474958;1,02394250228432
"6491";"330480";"3304805";"São Fidélis (RJ)";18394;624;1760;0,354545454545455;339,241056866369;19149;574;1623;0,353666050523722;299,754556373701;0,997519629682291;0,883603415054143
"6493";"330490";"3304904";"São Gonçalo (RJ)";475264;9609;22784;0,421743328651685;202,182366011312;524464;8705;29704;0,293058173983302;165,978980444797;0,694873289211734;0,820936977439026
"6495";"330500";"3305000";"São João da Barra (RJ)";16229;145;759;0,191040843214756;89,346232053731;16518;171;955;0,179057591623037;103,52342898656;0,93727387615093;1,15867705449854
"6497";"330510";"3305109";"São João de Meriti (RJ)";218104;1757;5621;0,312577833125778;80,5578989839709;240569;1616;6363;0,253968253968254;67,1740747976672;0,812496047555809;0,833860808746182
"6499";"330513";"3305133";"São José de Ubá (RJ)";3498;28;110;0,254545454545455;80,0457404230989;3505;64;187;0,342245989304813;182,596291012839;1,34453781512605;2,28114937843896
"6501";"330515";"3305158";"São José do Vale do Rio Preto (RJ)";10145;222;522;0,425287356321839;218,827008378512;10106;234;562;0,416370106761566;231,545616465466;0,979032413196114;1,05812174731629
"6503";"330520";"3305208";"São Pedro da Aldeia (RJ)";43431;55;617;0,0891410048622366;12,6637655131128;44444;131;1034;0,126692456479691;29,4752947529475;1,42125901178126;2,32753004802775
"6505";"330530";"3305307";"São Sebastião do Alto (RJ)";4467;176;488;0,360655737704918;394,000447727782;4428;213;485;0,439175257731959;481,029810298103;1,21771321462043;1,22088645602365
"6507";"330540";"3305406";"Sapucaia (RJ)";8766;59;212;0,278301886792453;67,3054985169975;8759;77;255;0,301960784313725;87,9095787190319;1,08501163177135;1,30612774076446
"6509";"330550";"3305505";"Saquarema (RJ)";36855;266;1020;0,26078431372549;72,1747388414055;37379;360;1267;0,284135753749013;96,3107627277348;1,08954311587968;1,33441096253033
"6511";"330555";"3305554";"Seropédica (RJ)";38433;334;744;0,448924731182796;86,9044831264798;39753;397;1051;0,377735490009515;99,8666767288003;0,841422768164907;1,14915448704131
"6513";"330560";"3305604";"Silva Jardim (RJ)";10808;154;561;0,274509803921569;142,487046632124;10541;144;533;0,270168855534709;136,609429845366;0,984186545162155;0,95874981673293
"6515";"330570";"3305703";"Sumidouro (RJ)";7652;131;416;0,314903846153846;171,197072660742;7248;124;411;0,301703163017032;171,081677704194;0,958080273397597;0,999325952513354
"6517";"330575";"3305752";"Tanguá (RJ)";15289;128;636;0,20125786163522;83,7203217999869;15443;115;574;0,200348432055749;74,4673962313022;0,995481271777003;0,889478141390921
"6519";"330580";"3305802";"Teresópolis (RJ)";78275;671;3571;0,187902548305797;85,7234110507825;85471;854;3959;0,215711038140945;99,9169308888395;1,14799421341477;1,16557343745513
"6521";"330590";"3305901";"Trajano de Moraes (RJ)";5258;84;334;0,251497005988024;159,756561430202;5031;90;290;0,310344827586207;178,890876565295;1,23399014778325;1,11977170116705
"6523";"330600";"3306008";"Três Rios (RJ)";37014;573;1679;0,341274568195354;154,806289512077;40418;599;1873;0,319807794981313;148,201296452076;0,937098233461824;0,957333819699325
"6525";"330610";"3306107";"Valença (RJ)";34450;1029;3169;0,324708109813821;298,693759071118;37393;1125;3128;0,359654731457801;300,858449442409;1,1076247269094;1,0072471898242
"6527";"330615";"3306156";"Varre-Sai (RJ)";4756;182;366;0,497267759562842;382,674516400336;4719;161;388;0,414948453608247;341,173977537614;0,834456780333069;0,891551339103787
"6529";"330620";"3306206";"Vassouras (RJ)";16391;309;864;0,357638888888889;188,51808919529;18019;330;1053;0,313390313390313;183,140018868972;0,876275827732138;0,971471860608839
"6531";"330630";"3306305";"Volta Redonda (RJ)";122919;1428;6585;0,216856492027335;116,174065848242;134884;1381;6318;0,218581829692941;102,384270929095;1,00795612642018;0,881300574112982
"6533";"350010";"3500105";"Adamantina (SP)";16374;673;1857;0,362412493268713;411,017466715525;17423;703;1705;0,412316715542522;403,489640130862;1,1377000605683;0,981684898588815
"6535";"350020";"3500204";"Adolfo (SP)";1787;15;115;0,130434782608696;83,9395635142697;1770;17;170;0,1;96,045197740113;0,766666666666667;1,14421845574388
"6537";"350030";"3500303";"Aguaí (SP)";16217;277;1186;0,233558178752108;170,808410926805;15931;305;1136;0,268485915492958;191,450630845521;1,1495461941323;1,1208501373364
"6539";"350040";"3500402";"Águas da Prata (SP)";3747;71;271;0,261992619926199;189,48492127035;3837;54;240;0,225;140,734949179046;0,858802816901408;0,742723738836459
"6541";"350050";"3500501";"Águas de Lindóia (SP)";8457;119;696;0,170977011494253;140,711836348587;8809;154;715;0,215384615384615;174,821205585197;1,25972850678733;1,24240582826387
"6543";"350055";"3500550";"Águas de Santa Bárbara (SP)";2779;33;172;0,191860465116279;118,747750989565;2822;29;157;0,184713375796178;102,763997165131;0,962748504149778;0,86539741855121
"6545";"350060";"3500600";"Águas de São Pedro (SP)";1262;12;68;0,176470588235294;95,0871632329635;1445;6;51;0,117647058823529;41,522491349481;0,666666666666667;0,436678200692042
"6547";"350070";"3500709";"Agudos (SP)";17076;322;1158;0,278065630397237;188,568751464043;17448;265;1311;0,202135774218154;151,879871618524;0,726935486163424;0,805434996198109
"6549";"350075";"3500758";"Alambari (SP)";2456;13;99;0,131313131313131;52,9315960912052;2428;12;104;0,115384615384615;49,4233937397035;0,878698224852071;0,933721961728552
"6551";"350080";"3500808";"Alfredo Marcondes (SP)";1981;29;149;0,194630872483221;146,390711761736;1910;19;142;0,133802816901408;99,4764397905759;0,687469645458961;0,679526990431486
"6553";"350090";"3500907";"Altair (SP)";2051;17;92;0,184782608695652;82,8863968795709;1764;17;72;0,236111111111111;96,3718820861678;1,27777777777778;1,16269841269841
"6555";"350100";"3501004";"Altinópolis (SP)";7808;242;778;0,311053984575835;309,938524590164;7799;199;676;0,294378698224852;255,160918066419;0,946391021565847;0,823262995149834
"6557";"350110";"3501103";"Alto Alegre (SP)";2109;29;144;0,201388888888889;137,505926979611;1993;29;120;0,241666666666667;145,50928248871;1,2;1,05820371299548
"6559";"350115";"3501152";"Alumínio (SP)";8500;36;230;0,156521739130435;42,3529411764706;8339;42;239;0,175732217573222;50,3657512891234;1,12273361227336;1,18919134988208
"6561";"350120";"3501202";"Álvares Florence (SP)";1999;15;127;0,118110236220472;75,0375187593797;1898;15;97;0,154639175257732;79,0305584826133;1,30927835051546;1,05321390937829
"6563";"350130";"3501301";"Álvares Machado (SP)";11640;266;928;0,286637931034483;228,522336769759;11873;287;1062;0,270244821092279;241,724922092142;0,942808999900882;1,05777371923027
"6565";"350140";"3501400";"Álvaro de Carvalho (SP)";2959;47;176;0,267045454545455;158,837445082798;1691;28;141;0,198581560283688;165,582495564755;0,743624566168704;1,04246511569385
"6567";"350150";"3501509";"Alvinlândia (SP)";1482;19;81;0,234567901234568;128,205128205128;1518;11;95;0,115789473684211;72,463768115942;0,493628808864266;0,565217391304348
"6569";"350160";"3501608";"Americana (SP)";103174;405;3644;0,111141602634468;39,2540756392114;107464;424;3661;0,115815350996995;39,4550733268816;1,04205219514334;1,00512042850066
"6571";"350170";"3501707";"Américo Brasiliense (SP)";17333;105;519;0,202312138728324;60,5780880401546;17145;103;761;0,135348226018397;60,0758238553514;0,669006945748076;0,991708814176006
"6573";"350180";"3501806";"Américo de Campos (SP)";2862;26;166;0,156626506024096;90,8455625436758;2844;31;183;0,169398907103825;109,001406469761;1,08154686843211;1,19985394352483
"6575";"350190";"3501905";"Amparo (SP)";32442;233;1548;0,150516795865633;71,8204796251772;33387;249;1482;0,168016194331984;74,579926318627;1,11626209796528;1,03842144619266
"6577";"350200";"3502002";"Analândia (SP)";2203;5;61;0,0819672131147541;22,6963231956423;2090;0;55;0;0;0;0
"6579";"350210";"3502101";"Andradina (SP)";27190;680;2095;0,324582338902148;250,091945568224;28144;714;2201;0,324398000908678;253,695281409892;0,999432076328941;1,01440804434338
"6581";"350220";"3502200";"Angatuba (SP)";11245;343;1083;0,316712834718375;305,024455313473;10965;404;1331;0,303531179564237;368,44505243958;0,958379788536645;1,20791971273559
"6583";"350230";"3502309";"Anhembi (SP)";2909;27;168;0,160714285714286;92,815400481265;2744;25;172;0,145348837209302;91,1078717201166;0,904392764857881;0,981602958643775
"6585";"350240";"3502408";"Anhumas (SP)";1863;34;180;0,188888888888889;182,501341921632;1875;38;186;0,204301075268817;202,666666666667;1,08159392789374;1,11049411764706
"6587";"350250";"3502507";"Aparecida (SP)";16898;154;957;0,160919540229885;91,1350455675228;18109;188;990;0,18989898989899;103,815782207742;1,18008658008658;1,13914226477041
"6589";"350260";"3502606";"Aparecida d'Oeste (SP)";2177;157;421;0,3729216152019;721,175930179146;2273;174;436;0,399082568807339;765,508139023317;1,07015134692923;1,0614721137922
"6591";"350270";"3502705";"Apiaí (SP)";12577;145;541;0,268022181146026;115,289814741194;12614;196;625;0,3136;155,382907880133;1,1700524137931;1,34775919476444
"6593";"350275";"3502754";"Araçariguama (SP)";8697;33;192;0,171875;37,9441186616074;8383;25;247;0,101214574898785;29,8222593343672;0,588884799411115;0,785952089184822
"6595";"350280";"3502804";"Araçatuba (SP)";87329;600;4727;0,126930399830759;68,7056991377435;94250;582;4345;0,133947065592635;61,7506631299735;1,05527963176064;0,898770610079576
"6597";"350290";"3502903";"Araçoiaba da Serra (SP)";13607;39;330;0,118181818181818;28,6617182332623;13692;27;426;0,0633802816901408;19,7195442594216;0,536294691224269;0,688009842917818
"6599";"350300";"3503000";"Aramina (SP)";2589;44;147;0,299319727891156;169,949787562766;2563;43;171;0,251461988304094;167,772142021069;0,840111642743222;0,987186535664882
"6601";"350310";"3503109";"Arandu (SP)";3088;13;130;0,1;42,0984455958549;3035;21;126;0,166666666666667;69,1927512355849;1,66666666666667;1,64359396781143
"6603";"350315";"3503158";"Arapeí (SP)";1255;12;43;0,27906976744186;95,6175298804781;1238;9;72;0,125;72,6978998384491;0,447916666666667;0,76029886914378
"6605";"350320";"3503208";"Araraquara (SP)";100655;514;3142;0,163590070019096;51,0655208385078;108007;492;3291;0,149498632634458;45,5526030720231;0,913861291318027;0,892042268913324
"6607";"350330";"3503307";"Araras (SP)";58688;452;3013;0,150016594756057;77,0174482006543;60155;299;2681;0,111525550167848;49,7049289335882;0,743421421804702;0,645372316206731
"6609";"350335";"3503356";"Arco-Íris (SP)";971;27;100;0,27;278,063851699279;954;41;120;0,341666666666667;429,769392033543;1,26543209876543;1,54557807283174
"6611";"350340";"3503406";"Arealva (SP)";3997;33;188;0,175531914893617;82,5619214410808;3844;32;195;0,164102564102564;83,2466181061394;0,934887334887335;1,00829312900073
"6613";"350350";"3503505";"Areias (SP)";1831;13;63;0,206349206349206;70,999453850355;1865;19;90;0,211111111111111;101,876675603217;1,02307692307692;1,43489379253454
"6615";"350360";"3503604";"Areiópolis (SP)";5453;48;313;0,153354632587859;88,0249403997799;5126;62;307;0,201954397394137;120,952009364027;1,31691096634093;1,37406522304591
"6617";"350370";"3503703";"Ariranha (SP)";4366;60;242;0,247933884297521;137,425561154375;4181;58;315;0,184126984126984;138,72279359005;0,742645502645503;1,0094395280236
"6619";"350380";"3503802";"Artur Nogueira (SP)";22075;62;724;0,0856353591160221;28,0860702151755;22102;60;759;0,0790513833992095;27,146864537146;0,923116154532704;0,966559733318544
"6621";"350390";"3503901";"Arujá (SP)";36939;108;948;0,113924050632911;29,2373913749695;37966;103;1018;0,101178781925344;27,1295369541168;0,888124863566907;0,927905523655668
"6623";"350395";"3503950";"Aspásia (SP)";907;28;86;0,325581395348837;308,710033076075;902;15;67;0,223880597014925;166,29711751663;0,687633262260128;0,538683877098511
"6625";"350400";"3504008";"Assis (SP)";46317;473;2840;0,166549295774648;102,122330893624;48827;636;3098;0,205293737895416;130,255801093657;1,23263047700419;1,27548793641753
"6627";"350410";"3504107";"Atibaia (SP)";62211;360;1903;0,189174986862848;57,8675796884795;64392;350;1669;0,209706411024566;54,3545782084731;1,10853138938819;0,939292406924256
"6629";"350420";"3504206";"Auriflama (SP)";7102;196;598;0,327759197324415;275,978597578147;7100;196;655;0,299236641221374;276,056338028169;0,912977099236641;1,00028169014085
"6631";"350430";"3504305";"Avaí (SP)";2506;14;146;0,0958904109589041;55,8659217877095;2453;20;138;0,144927536231884;81,5328169588259;1,51138716356108;1,45943742356298
"6633";"350440";"3504404";"Avanhandava (SP)";6249;65;330;0,196969696969697;104,016642662826;5061;68;395;0,172151898734177;134,360798261213;0,874001947419669;1,29172404359126
"6635";"350450";"3504503";"Avaré (SP)";41136;493;2634;0,187167805618831;119,846363282769;41798;650;3211;0,202429149797571;155,509833006364;1,08153829729574;1,29757657009123
"6637";"350460";"3504602";"Bady Bassitt (SP)";7249;54;385;0,14025974025974;74,4930335218651;7354;50;395;0,126582278481013;67,990209409845;0,902484763244257;0,912705607429567
"6639";"350470";"3504701";"Balbinos (SP)";3002;17;74;0,22972972972973;56,6289140572951;700;17;42;0,404761904761905;242,857142857143;1,76190476190476;4,28857142857143
"6641";"350480";"3504800";"Bálsamo (SP)";3998;66;265;0,249056603773585;165,082541270635;4162;41;228;0,179824561403509;98,5103315713599;0,722022860180755;0,59673379639742
"6643";"350490";"3504909";"Bananal (SP)";5051;81;252;0,321428571428571;160,364284300139;5172;53;212;0,25;102,474864655839;0,777777777777778;0,639013014045239
"6645";"350500";"3505005";"Barão de Antonina (SP)";1591;32;130;0,246153846153846;201,131363922062;1525;19;73;0,26027397260274;124,590163934426;1,05736301369863;0,619446721311475
"6647";"350510";"3505104";"Barbosa (SP)";3323;38;158;0,240506329113924;114,354498946735;3270;35;258;0,135658914728682;107,033639143731;0,564055487556099;0,935981007564783
"6649";"350520";"3505203";"Bariri (SP)";15816;384;1281;0,299765807962529;242,792109256449;15777;347;1192;0,291107382550336;219,940419598149;0,97111603397651;0,905879603219877
"6651";"350530";"3505302";"Barra Bonita (SP)";17252;342;1300;0,263076923076923;198,237885462555;17994;355;1273;0,278868813825609;197,28798488385;1,06002765489267;0,995208279302978
"6653";"350535";"3505351";"Barra do Chapéu (SP)";2770;36;130;0,276923076923077;129,963898916968;2474;37;118;0,313559322033898;149,555375909458;1,13229755178908;1,15074553130333
"6655";"350540";"3505401";"Barra do Turvo (SP)";4050;22;163;0,134969325153374;54,320987654321;3679;22;130;0,169230769230769;59,7988583854308;1,25384615384615;1,10084262027725
"6657";"350550";"3505500";"Barretos (SP)";54169;952;3920;0,242857142857143;175,746275545053;57932;1003;4740;0,211603375527426;173,134019194918;0,871308016877637;0,985136206488395
"6659";"350560";"3505609";"Barrinha (SP)";14321;77;617;0,124797406807131;53,7671950282801;14175;79;517;0,152804642166344;55,7319223985891;1,22442161320304;1,03654137749376
"6661";"350570";"3505708";"Barueri (SP)";117051;1644;8300;0,198072289156627;140,451598021375;123698;1694;9806;0,172751376708138;136,946434057139;0,872163276567849;0,975043616351715
"6663";"350580";"3505807";"Bastos (SP)";10032;382;1209;0,315963606286187;380,781499202552;10413;462;1385;0,333574007220217;443,676174013253;1,05573553594042;1,1651726119636
"6665";"350590";"3505906";"Batatais (SP)";27744;553;2193;0,252165982672139;199,322376009227;28732;559;2335;0,239400428265525;194,556591953223;0,949376381892035;0,976090070009081
"6667";"350600";"3506003";"Bauru (SP)";166649;1479;8387;0,17634434243472;88,7494074371883;177288;1463;8349;0,175230566534914;82,5210956184288;0,993684084873784;0,929821370095709
"6669";"350610";"3506102";"Bebedouro (SP)";36529;329;1614;0,203841387856258;90,0654274685866;38506;273;1372;0,198979591836735;70,8980418636057;0,976149122262887;0,787183760253997
"6671";"350620";"3506201";"Bento de Abreu (SP)";1364;18;59;0,305084745762712;131,964809384164;1310;13;63;0,206349206349206;99,236641221374;0,67636684303351;0,751993214588634
"6673";"350630";"3506300";"Bernardino de Campos (SP)";5250;106;389;0,272493573264781;201,904761904762;5525;141;467;0,301927194860814;255,203619909502;1,10801583774393;1,26398019294801
"6675";"350635";"3506359";"Bertioga (SP)";23829;242;1125;0,215111111111111;101,556926434177;23816;214;1199;0,178482068390325;89,8555592878737;0,829720359252545;0,884780215814356
"6677";"350640";"3506409";"Bilac (SP)";3491;58;246;0,235772357723577;166,141506731596;3557;65;249;0,261044176706827;182,738262580827;1,10718737017034;1,0998953011546
"6679";"350650";"3506508";"Birigui (SP)";53075;500;2795;0,178890876565295;94,2063118228921;55653;489;2685;0,182122905027933;87,8658832407957;1,01806703910615;0,932696350601046
"6681";"350660";"3506607";"Biritiba Mirim (SP)";14413;73;494;0,147773279352227;50,6487199056407;14162;74;542;0,136531365313653;52,2525067080921;0,923924581711571;1,03166490299141
"6683";"350670";"3506706";"Boa Esperança do Sul (SP)";6875;70;341;0,205278592375367;101,818181818182;6770;61;436;0,139908256880734;90,1033973412112;0,681553079947575;0,884944081029753
